Country/Region,Lat,Long,Date,Reported Cases,Cases (Per Capita),Lockdown,Contact Tracing
Afghanistan,33.93911,67.709953,1/22/20,0.0,0.0,0,0
Afghanistan,33.93911,67.709953,1/23/20,0.0,0.0,0,0
Afghanistan,33.93911,67.709953,1/24/20,0.0,0.0,0,0
Afghanistan,33.93911,67.709953,1/25/20,0.0,0.0,0,0
Afghanistan,33.93911,67.709953,1/26/20,0.0,0.0,0,0
Afghanistan,33.93911,67.709953,1/27/20,0.0,0.0,0,0
Afghanistan,33.93911,67.709953,1/28/20,0.0,0.0,0,0
Afghanistan,33.93911,67.709953,1/29/20,0.0,0.0,0,0
Afghanistan,33.93911,67.709953,1/30/20,0.0,0.0,0,0
Afghanistan,33.93911,67.709953,1/31/20,0.0,0.0,0,0
Afghanistan,33.93911,67.709953,2/1/20,0.0,0.0,0,0
Afghanistan,33.93911,67.709953,2/2/20,0.0,0.0,0,0
Afghanistan,33.93911,67.709953,2/3/20,0.0,0.0,0,0
Afghanistan,33.93911,67.709953,2/4/20,0.0,0.0,0,0
Afghanistan,33.93911,67.709953,2/5/20,0.0,0.0,0,0
Afghanistan,33.93911,67.709953,2/6/20,0.0,0.0,0,0
Afghanistan,33.93911,67.709953,2/7/20,0.0,0.0,0,0
Afghanistan,33.93911,67.709953,2/8/20,0.0,0.0,0,0
Afghanistan,33.93911,67.709953,2/9/20,0.0,0.0,0,0
Afghanistan,33.93911,67.709953,2/10/20,0.0,0.0,0,0
Afghanistan,33.93911,67.709953,2/11/20,0.0,0.0,0,0
Afghanistan,33.93911,67.709953,2/12/20,0.0,0.0,0,0
Afghanistan,33.93911,67.709953,2/13/20,0.0,0.0,0,0
Afghanistan,33.93911,67.709953,2/14/20,0.0,0.0,0,0
Afghanistan,33.93911,67.709953,2/15/20,0.0,0.0,0,0
Afghanistan,33.93911,67.709953,2/16/20,0.0,0.0,0,0
Afghanistan,33.93911,67.709953,2/17/20,0.0,0.0,0,0
Afghanistan,33.93911,67.709953,2/18/20,0.0,0.0,0,0
Afghanistan,33.93911,67.709953,2/19/20,0.0,0.0,0,0
Afghanistan,33.93911,67.709953,2/20/20,0.0,0.0,0,0
Afghanistan,33.93911,67.709953,2/21/20,0.0,0.0,0,0
Afghanistan,33.93911,67.709953,2/22/20,0.0,0.0,0,0
Afghanistan,33.93911,67.709953,2/23/20,0.0,0.0,0,0
Afghanistan,33.93911,67.709953,2/24/20,1.0,2.568822215051212e-06,0,1
Afghanistan,33.93911,67.709953,2/25/20,1.0,2.568822215051212e-06,0,1
Afghanistan,33.93911,67.709953,2/26/20,1.0,2.568822215051212e-06,0,1
Afghanistan,33.93911,67.709953,2/27/20,1.0,2.568822215051212e-06,0,1
Afghanistan,33.93911,67.709953,2/28/20,1.0,2.568822215051212e-06,0,1
Afghanistan,33.93911,67.709953,2/29/20,1.0,2.568822215051212e-06,0,1
Afghanistan,33.93911,67.709953,3/1/20,1.0,2.568822215051212e-06,0,1
Afghanistan,33.93911,67.709953,3/2/20,1.0,2.568822215051212e-06,0,1
Afghanistan,33.93911,67.709953,3/3/20,1.0,2.568822215051212e-06,0,1
Afghanistan,33.93911,67.709953,3/4/20,1.0,2.568822215051212e-06,0,1
Afghanistan,33.93911,67.709953,3/5/20,1.0,2.568822215051212e-06,0,1
Afghanistan,33.93911,67.709953,3/6/20,1.0,2.568822215051212e-06,0,1
Afghanistan,33.93911,67.709953,3/7/20,1.0,2.568822215051212e-06,0,1
Afghanistan,33.93911,67.709953,3/8/20,4.0,1.0275288860204849e-05,0,1
Afghanistan,33.93911,67.709953,3/9/20,4.0,1.0275288860204849e-05,0,1
Afghanistan,33.93911,67.709953,3/10/20,5.0,1.2844111075256061e-05,0,1
Afghanistan,33.93911,67.709953,3/11/20,7.0,1.7981755505358486e-05,0,1
Afghanistan,33.93911,67.709953,3/12/20,7.0,1.7981755505358486e-05,0,1
Afghanistan,33.93911,67.709953,3/13/20,7.0,1.7981755505358486e-05,0,1
Afghanistan,33.93911,67.709953,3/14/20,11.0,2.8257044365563334e-05,0,1
Afghanistan,33.93911,67.709953,3/15/20,16.0,4.1101155440819394e-05,0,1
Afghanistan,33.93911,67.709953,3/16/20,21.0,5.394526651607546e-05,0,1
Afghanistan,33.93911,67.709953,3/17/20,22.0,5.651408873112667e-05,0,1
Afghanistan,33.93911,67.709953,3/18/20,22.0,5.651408873112667e-05,0,1
Afghanistan,33.93911,67.709953,3/19/20,22.0,5.651408873112667e-05,0,1
Afghanistan,33.93911,67.709953,3/20/20,24.0,6.16517331612291e-05,0,1
Afghanistan,33.93911,67.709953,3/21/20,24.0,6.16517331612291e-05,0,1
Afghanistan,33.93911,67.709953,3/22/20,40.0,0.00010275288860204849,0,1
Afghanistan,33.93911,67.709953,3/23/20,40.0,0.00010275288860204849,0,1
Afghanistan,33.93911,67.709953,3/24/20,74.0,0.00019009284391378973,0,1
Afghanistan,33.93911,67.709953,3/25/20,84.0,0.00021578106606430183,0,1
Afghanistan,33.93911,67.709953,3/26/20,94.0,0.00024146928821481396,0,1
Afghanistan,33.93911,67.709953,3/27/20,110.0,0.0002825704436556334,0,1
Afghanistan,33.93911,67.709953,3/28/20,110.0,0.0002825704436556334,0,1
Afghanistan,33.93911,67.709953,3/29/20,120.0,0.00030825866580614546,0,1
Afghanistan,33.93911,67.709953,3/30/20,170.0,0.0004366997765587061,0,1
Afghanistan,33.93911,67.709953,3/31/20,174.0,0.0004469750654189109,0,1
Afghanistan,33.93911,67.709953,4/1/20,237.0,0.0006088108649671373,0,1
Afghanistan,33.93911,67.709953,4/2/20,273.0,0.0007012884647089809,0,1
Afghanistan,33.93911,67.709953,4/3/20,281.0,0.0007218390424293907,0,1
Afghanistan,33.93911,67.709953,4/4/20,299.0,0.0007680778423003125,0,1
Afghanistan,33.93911,67.709953,4/5/20,349.0,0.0008965189530528731,0,1
Afghanistan,33.93911,67.709953,4/6/20,367.0,0.0009427577529237948,0,1
Afghanistan,33.93911,67.709953,4/7/20,423.0,0.001086611796966663,0,1
Afghanistan,33.93911,67.709953,4/8/20,444.0,0.0011405570634827383,0,1
Afghanistan,33.93911,67.709953,4/9/20,484.0,0.0012433099520847868,0,1
Afghanistan,33.93911,67.709953,4/10/20,521.0,0.0013383563740416815,0,1
Afghanistan,33.93911,67.709953,4/11/20,555.0,0.0014256963293534227,0,1
Afghanistan,33.93911,67.709953,4/12/20,607.0,0.0015592750845360858,0,1
Afghanistan,33.93911,67.709953,4/13/20,665.0,0.001708266773009056,0,1
Afghanistan,33.93911,67.709953,4/14/20,714.0,0.0018341390615465656,0,1
Afghanistan,33.93911,67.709953,4/15/20,784.0,0.00201395661660015,0,1
Afghanistan,33.93911,67.709953,4/16/20,840.0,0.0021578106606430186,0,1
Afghanistan,33.93911,67.709953,4/17/20,906.0,0.0023273529268363984,0,1
Afghanistan,33.93911,67.709953,4/18/20,933.0,0.002396711126642781,0,1
Afghanistan,33.93911,67.709953,4/19/20,996.0,0.0025585469261910077,0,1
Afghanistan,33.93911,67.709953,4/20/20,1026.0,0.002635611592642544,0,1
Afghanistan,33.93911,67.709953,4/21/20,1092.0,0.0028051538588359237,0,1
Afghanistan,33.93911,67.709953,4/22/20,1176.0,0.0030209349249002257,0,1
Afghanistan,33.93911,67.709953,4/23/20,1279.0,0.0032855236130505004,0,1
Afghanistan,33.93911,67.709953,4/24/20,1351.0,0.0034704788125341874,0,1
Afghanistan,33.93911,67.709953,4/25/20,1463.0,0.0037581869006199234,0,1
Afghanistan,33.93911,67.709953,4/26/20,1531.0,0.003932866811243406,0,1
Afghanistan,33.93911,67.709953,4/27/20,1703.0,0.0043747042322322145,0,1
Afghanistan,33.93911,67.709953,4/28/20,1828.0,0.004695807009113616,0,1
Afghanistan,33.93911,67.709953,4/29/20,1939.0,0.004980946274984301,0,1
Afghanistan,33.93911,67.709953,4/30/20,2171.0,0.005576913028876182,0,1
Afghanistan,33.93911,67.709953,5/1/20,2335.0,0.005998199872144581,0,1
Afghanistan,33.93911,67.709953,5/2/20,2469.0,0.006342422048961444,0,1
Afghanistan,33.93911,67.709953,5/3/20,2704.0,0.0069460952694984784,0,1
Afghanistan,33.93911,67.709953,5/4/20,2894.0,0.007434171490358208,0,1
Afghanistan,33.93911,67.709953,5/5/20,3224.0,0.008281882821325108,0,1
Afghanistan,33.93911,67.709953,5/6/20,3392.0,0.008713444953453713,0,1
Afghanistan,33.93911,67.709953,5/7/20,3563.0,0.00915271355222747,0,1
Afghanistan,33.93911,67.709953,5/8/20,3778.0,0.00970501032846348,0,1
Afghanistan,33.93911,67.709953,5/9/20,4033.0,0.010360059993301538,0,1
Afghanistan,33.93911,67.709953,5/10/20,4402.0,0.011307955390655437,0,1
Afghanistan,33.93911,67.709953,5/11/20,4687.0,0.012040069721945032,0,1
Afghanistan,33.93911,67.709953,5/12/20,4963.0,0.012749064653299166,0,1
Afghanistan,33.93911,67.709953,5/13/20,5226.0,0.013424664895857636,0,1
Afghanistan,33.93911,67.709953,5/14/20,5639.0,0.014485588470673785,0,1
Afghanistan,33.93911,67.709953,5/15/20,6053.0,0.015549080867704988,0,1
Afghanistan,33.93911,67.709953,5/16/20,6402.0,0.016445599820757863,0,1
Afghanistan,33.93911,67.709953,5/17/20,6664.0,0.01711863124110128,0,1
Afghanistan,33.93911,67.709953,5/18/20,7072.0,0.018166710704842173,0,1
Afghanistan,33.93911,67.709953,5/19/20,7653.0,0.019659196411786928,0,1
Afghanistan,33.93911,67.709953,5/20/20,8145.0,0.020923056941592123,0,1
Afghanistan,33.93911,67.709953,5/21/20,8676.0,0.022287101537784317,0,1
Afghanistan,33.93911,67.709953,5/22/20,9216.0,0.02367426553391197,0,1
Afghanistan,33.93911,67.709953,5/23/20,9998.0,0.02568308450608202,0,1
Afghanistan,33.93911,67.709953,5/24/20,10582.0,0.02718327667967193,0,1
Afghanistan,33.93911,67.709953,5/25/20,11173.0,0.028701450608767196,0,1
Afghanistan,33.93911,67.709953,5/26/20,11831.0,0.030391735626270892,0,1
Afghanistan,33.93911,67.709953,5/27/20,12456.0,0.0319972495106779,0,1
Afghanistan,33.93911,67.709953,5/28/20,13036.0,0.03348716639540761,0,1
Afghanistan,33.93911,67.709953,5/29/20,13659.0,0.03508754263538451,0,1
Afghanistan,33.93911,67.709953,5/30/20,14525.0,0.037312142673618855,0,1
Afghanistan,33.93911,67.709953,5/31/20,15205.0,0.03905894177985368,0,1
Afghanistan,33.93911,67.709953,6/1/20,15750.0,0.040458949887056596,0,1
Afghanistan,33.93911,67.709953,6/2/20,16509.0,0.04240868594828046,0,1
Afghanistan,33.93911,67.709953,6/3/20,17267.0,0.04435585318728928,0,1
Afghanistan,33.93911,67.709953,6/4/20,18054.0,0.04637751627053459,0,1
Afghanistan,33.93911,67.709953,6/5/20,18969.0,0.04872798859730645,0,1
Afghanistan,33.93911,67.709953,6/6/20,19551.0,0.050223043126466256,0,1
Afghanistan,33.93911,67.709953,6/7/20,20342.0,0.05225498149857176,0,1
Afghanistan,33.93911,67.709953,6/8/20,20917.0,0.05373205427222621,0,1
Afghanistan,33.93911,67.709953,6/9/20,21459.0,0.05512435591278396,0,1
Afghanistan,33.93911,67.709953,6/10/20,22142.0,0.05687886148566394,0,1
Afghanistan,33.93911,67.709953,6/11/20,22890.0,0.058800340502522246,0,1
Afghanistan,33.93911,67.709953,6/12/20,23546.0,0.06048548787559584,0,1
Afghanistan,33.93911,67.709953,6/13/20,24102.0,0.06191375302716432,0,1
Afghanistan,33.93911,67.709953,6/14/20,24766.0,0.06361945097795832,0,1
Afghanistan,33.93911,67.709953,6/15/20,25527.0,0.0655743246836123,0,1
Afghanistan,33.93911,67.709953,6/16/20,26310.0,0.0675857124779974,0,1
Afghanistan,33.93911,67.709953,6/17/20,26874.0,0.06903452820728628,0,1
Afghanistan,33.93911,67.709953,6/18/20,27532.0,0.07072481322478998,0,1
Afghanistan,33.93911,67.709953,6/19/20,27878.0,0.0716136257111977,0,1
Afghanistan,33.93911,67.709953,6/20/20,28424.0,0.07301620264061566,0,1
Afghanistan,33.93911,67.709953,6/21/20,28833.0,0.0740668509265716,0,1
Afghanistan,33.93911,67.709953,6/22/20,29157.0,0.0748991493242482,0,1
Afghanistan,33.93911,67.709953,6/23/20,29481.0,0.07573144772192479,0,1
Afghanistan,33.93911,67.709953,6/24/20,29640.0,0.07613989045411793,0,1
Afghanistan,33.93911,67.709953,6/25/20,30175.0,0.07751421033917033,0,1
Afghanistan,33.93911,67.709953,6/26/20,30451.0,0.07822320527052447,0,1
Afghanistan,33.93911,67.709953,6/27/20,30616.0,0.07864706093600791,0,1
Afghanistan,33.93911,67.709953,6/28/20,30967.0,0.0795487175334909,0,1
Afghanistan,33.93911,67.709953,6/29/20,31238.0,0.08024486835376976,0,1
Afghanistan,33.93911,67.709953,6/30/20,31517.0,0.08096156975176906,0,1
Afghanistan,33.93911,67.709953,7/1/20,31836.0,0.0817810240383704,0,1
Afghanistan,33.93911,67.709953,7/2/20,32022.0,0.08225882497036992,0,1
Afghanistan,33.93911,67.709953,7/3/20,32324.0,0.08303460927931539,0,1
Afghanistan,33.93911,67.709953,7/4/20,32672.0,0.08392855941015322,0,1
Afghanistan,33.93911,67.709953,7/5/20,32951.0,0.08464526080815249,0,1
Afghanistan,33.93911,67.709953,7/6/20,33190.0,0.08525920931754974,0,1
Afghanistan,33.93911,67.709953,7/7/20,33384.0,0.08575756082726967,0,1
Afghanistan,33.93911,67.709953,7/8/20,33594.0,0.08629701349243042,0,1
Afghanistan,33.93911,67.709953,7/9/20,33908.0,0.08710362366795651,0,1
Afghanistan,33.93911,67.709953,7/10/20,34194.0,0.08783830682146115,0,1
Afghanistan,33.93911,67.709953,7/11/20,34366.0,0.08828014424244995,0,1
Afghanistan,33.93911,67.709953,7/12/20,34451.0,0.08849849413072931,0,1
Afghanistan,33.93911,67.709953,7/13/20,34455.0,0.08850876941958952,0,1
Afghanistan,33.93911,67.709953,7/14/20,34740.0,0.08924088375087912,0,1
Afghanistan,33.93911,67.709953,7/15/20,34994.0,0.08989336459350213,0,1
Afghanistan,33.93911,67.709953,7/16/20,35070.0,0.09008859508184601,0,1
Afghanistan,33.93911,67.709953,7/17/20,35229.0,0.09049703781403916,0,1
Afghanistan,33.93911,67.709953,7/18/20,35301.0,0.09068199301352285,0,1
Afghanistan,33.93911,67.709953,7/19/20,35475.0,0.09112896807894176,0,1
Afghanistan,33.93911,67.709953,7/20/20,35526.0,0.09125997801190937,0,1
Afghanistan,33.93911,67.709953,7/21/20,35615.0,0.09148860318904892,0,1
Afghanistan,33.93911,67.709953,7/22/20,35727.0,0.09177631127713466,0,1
Afghanistan,33.93911,67.709953,7/23/20,35928.0,0.09229264454235996,0,1
Afghanistan,33.93911,67.709953,7/24/20,35981.0,0.09242879211975766,0,1
Afghanistan,33.93911,67.709953,7/25/20,36036.0,0.0925700773415855,0,1
Afghanistan,33.93911,67.709953,7/26/20,36157.0,0.09288090482960669,0,1
Afghanistan,33.93911,67.709953,7/27/20,36263.0,0.09315319998440211,0,1
Afghanistan,33.93911,67.709953,7/28/20,36368.0,0.09342292631698249,0,1
Afghanistan,33.93911,67.709953,7/29/20,36471.0,0.09368751500513277,0,1
Afghanistan,33.93911,67.709953,7/30/20,36542.0,0.0938699013824014,0,1
Afghanistan,33.93911,67.709953,7/31/20,36675.0,0.09421155473700321,0,1
Afghanistan,33.93911,67.709953,8/1/20,36710.0,0.09430146351453,0,1
Afghanistan,33.93911,67.709953,8/2/20,36710.0,0.09430146351453,0,1
Afghanistan,33.93911,67.709953,8/3/20,36747.0,0.09439650993648689,0,1
Afghanistan,33.93911,67.709953,8/4/20,36782.0,0.0944864187140137,0,1
Afghanistan,33.93911,67.709953,8/5/20,36829.0,0.09460715335812109,0,1
Afghanistan,33.93911,67.709953,8/6/20,36896.0,0.09477926444652952,0,1
Afghanistan,33.93911,67.709953,8/7/20,37015.0,0.09508495429012062,0,1
Afghanistan,33.93911,67.709953,8/8/20,37054.0,0.09518513835650762,0,1
Afghanistan,33.93911,67.709953,8/9/20,37054.0,0.09518513835650762,0,1
Afghanistan,33.93911,67.709953,8/10/20,37162.0,0.09546257115573314,0,1
Afghanistan,33.93911,67.709953,8/11/20,37269.0,0.09573743513274363,0,1
Afghanistan,33.93911,67.709953,8/12/20,37345.0,0.09593266562108753,0,1
Afghanistan,33.93911,67.709953,8/13/20,37424.0,0.09613560257607658,0,1
Afghanistan,33.93911,67.709953,8/14/20,37431.0,0.09615358433158193,0,1
Afghanistan,33.93911,67.709953,8/15/20,37551.0,0.09646184299738807,0,1
Afghanistan,33.93911,67.709953,8/16/20,37596.0,0.09657743999706538,0,1
Afghanistan,33.93911,67.709953,8/17/20,37599.0,0.09658514646371053,0,1
Afghanistan,33.93911,67.709953,8/18/20,37599.0,0.09658514646371053,0,2
Afghanistan,33.93911,67.709953,8/19/20,37599.0,0.09658514646371053,0,2
Afghanistan,33.93911,67.709953,8/20/20,37856.0,0.0972453337729787,0,2
Afghanistan,33.93911,67.709953,8/21/20,37894.0,0.09734294901715064,0,2
Afghanistan,33.93911,67.709953,8/22/20,37953.0,0.09749450952783865,0,2
Afghanistan,33.93911,67.709953,8/23/20,37999.0,0.09761267534973102,0,2
Afghanistan,33.93911,67.709953,8/24/20,38054.0,0.09775396057155883,0,2
Afghanistan,33.93911,67.709953,8/25/20,38070.0,0.09779506172699966,0,2
Afghanistan,33.93911,67.709953,8/26/20,38113.0,0.09790552108224686,0,2
Afghanistan,33.93911,67.709953,8/27/20,38129.0,0.09794662223768767,0,2
Afghanistan,33.93911,67.709953,8/28/20,38140.0,0.09797487928205324,0,2
Afghanistan,33.93911,67.709953,8/29/20,38143.0,0.09798258574869839,0,2
Afghanistan,33.93911,67.709953,8/30/20,38162.0,0.09803139337078437,0,2
Afghanistan,33.93911,67.709953,8/31/20,38165.0,0.09803909983742952,0,2
Afghanistan,33.93911,67.709953,9/1/20,38196.0,0.09811873332609611,0,2
Afghanistan,33.93911,67.709953,9/2/20,38243.0,0.0982394679702035,0,2
Afghanistan,33.93911,67.709953,9/3/20,38288.0,0.0983550649698808,0,2
Afghanistan,33.93911,67.709953,9/4/20,38304.0,0.09839616612532165,0,2
Afghanistan,33.93911,67.709953,9/5/20,38324.0,0.09844754256962265,0,1
Afghanistan,33.93911,67.709953,9/6/20,38398.0,0.09863763541353644,0,1
Afghanistan,33.93911,67.709953,9/7/20,38494.0,0.09888424234618137,0,1
Afghanistan,33.93911,67.709953,9/8/20,38520.0,0.0989510317237727,0,1
Afghanistan,33.93911,67.709953,9/9/20,38544.0,0.09901268345693393,0,1
Afghanistan,33.93911,67.709953,9/10/20,38572.0,0.09908461047895536,0,1
Afghanistan,33.93911,67.709953,9/11/20,38606.0,0.0991719504342671,0,1
Afghanistan,33.93911,67.709953,9/12/20,38641.0,0.0992618592117939,0,1
Afghanistan,33.93911,67.709953,9/13/20,38716.0,0.09945452087792273,0,1
Afghanistan,33.93911,67.709953,9/14/20,38772.0,0.09959837492196562,0,1
Afghanistan,33.93911,67.709953,9/15/20,38815.0,0.0997088342772128,0,1
Afghanistan,33.93911,67.709953,9/16/20,38855.0,0.09981158716581486,0,1
Afghanistan,33.93911,67.709953,9/17/20,38872.0,0.09985525714347072,0,1
Afghanistan,33.93911,67.709953,9/18/20,38883.0,0.09988351418783628,0,1
Afghanistan,33.93911,67.709953,9/19/20,38919.0,0.09997599178757813,0,1
Afghanistan,33.93911,67.709953,9/20/20,39044.0,0.10029709456445954,0,1
Afghanistan,33.93911,67.709953,9/21/20,39074.0,0.10037415923091107,0,1
Afghanistan,33.93911,67.709953,9/22/20,39096.0,0.1004306733196422,0,-1
Afghanistan,33.93911,67.709953,9/23/20,39145.0,0.1005565456081797,0,-1
Afghanistan,33.93911,67.709953,9/24/20,39170.0,0.10062076616355597,0,-1
Afghanistan,33.93911,67.709953,9/25/20,39186.0,0.10066186731899682,0,-1
Afghanistan,33.93911,67.709953,9/26/20,39192.0,0.1006772802522871,0,-1
Afghanistan,33.93911,67.709953,9/27/20,39227.0,0.1007671890298139,0,-1
Afghanistan,33.93911,67.709953,9/28/20,39233.0,0.1007826019631042,0,-1
Afghanistan,33.93911,67.709953,9/29/20,39254.0,0.10083654722962028,0,-1
Afghanistan,33.93911,67.709953,9/30/20,39268.0,0.100872510740631,0,-1
Afghanistan,33.93911,67.709953,10/1/20,39285.0,0.10091618071828687,0,-1
Afghanistan,33.93911,67.709953,10/2/20,39290.0,0.10092902482936213,0,-1
Afghanistan,33.93911,67.709953,10/3/20,39297.0,0.1009470065848675,0,-1
Afghanistan,33.93911,67.709953,10/4/20,39341.0,0.10106003476232975,0,-1
Afghanistan,33.93911,67.709953,10/5/20,39422.0,0.10126810936174889,0,-1
Afghanistan,33.93911,67.709953,10/6/20,39486.0,0.10143251398351218,0,-1
Afghanistan,33.93911,67.709953,10/7/20,39548.0,0.10159178096084535,0,-1
Afghanistan,33.93911,67.709953,10/8/20,39616.0,0.10176646087146882,0,-1
Afghanistan,33.93911,67.709953,10/9/20,39693.0,0.10196426018202777,0,-1
Afghanistan,33.93911,67.709953,10/10/20,39703.0,0.10198994840417829,0,-1
Afghanistan,33.93911,67.709953,10/11/20,39799.0,0.1022365553368232,0,-1
Afghanistan,33.93911,67.709953,10/12/20,39870.0,0.10241894171409184,0,-1
Afghanistan,33.93911,67.709953,10/13/20,39928.0,0.10256793340256481,0,-1
Afghanistan,33.93911,67.709953,10/14/20,39994.0,0.1027374756687582,0,-1
Afghanistan,33.93911,67.709953,10/15/20,40026.0,0.10281967797963981,0,-1
Afghanistan,33.93911,67.709953,10/16/20,40073.0,0.10294041262374723,0,-1
Afghanistan,33.93911,67.709953,10/17/20,40141.0,0.1031150925343707,0,-1
Afghanistan,33.93911,67.709953,10/18/20,40200.0,0.10326665304505873,0,-1
Afghanistan,33.93911,67.709953,10/19/20,40287.0,0.10349014057776817,0,-1
Afghanistan,33.93911,67.709953,10/20/20,40357.0,0.10366995813282179,0,-1
Afghanistan,33.93911,67.709953,10/21/20,40510.0,0.10406298793172461,0,-1
Afghanistan,33.93911,67.709953,10/22/20,40626.0,0.10436097130867056,0,-1
Afghanistan,33.93911,67.709953,10/23/20,40687.0,0.10451766946378868,0,-1
Afghanistan,33.93911,67.709953,10/24/20,40768.0,0.10472574406320781,0,-1
Afghanistan,33.93911,67.709953,10/25/20,40833.0,0.10489271750718616,0,-1
Afghanistan,33.93911,67.709953,10/26/20,40937.0,0.10515987501755147,0,-1
Afghanistan,33.93911,67.709953,10/27/20,41032.0,0.10540391312798135,0,-1
Afghanistan,33.93911,67.709953,10/28/20,41145.0,0.10569419003828213,0,-1
Afghanistan,33.93911,67.709953,10/29/20,41268.0,0.10601015517073342,0,-1
Afghanistan,33.93911,67.709953,10/30/20,41334.0,0.1061796974369268,0,-1
Afghanistan,33.93911,67.709953,10/31/20,41425.0,0.10641346025849648,0,-1
Afghanistan,33.93911,67.709953,11/1/20,41501.0,0.10660869074684036,0,-1
Afghanistan,33.93911,67.709953,11/2/20,41633.0,0.10694777527922711,0,-1
Afghanistan,33.93911,67.709953,11/3/20,41728.0,0.10719181338965698,0,-1
Afghanistan,33.93911,67.709953,11/4/20,41814.0,0.10741273210015138,0,-1
Afghanistan,33.93911,67.709953,11/5/20,41935.0,0.10772355958817259,0,-1
Afghanistan,33.93911,67.709953,11/6/20,41975.0,0.10782631247677464,0,-1
Afghanistan,33.93911,67.709953,11/7/20,42033.0,0.10797530416524762,0,-1
Afghanistan,33.93911,67.709953,11/8/20,42092.0,0.10812686467593564,0,-1
Afghanistan,33.93911,67.709953,11/9/20,42297.0,0.10865347323002113,0,-1
Afghanistan,33.93911,67.709953,11/10/20,42463.0,0.10907989771771961,0,-1
Afghanistan,33.93911,67.709953,11/11/20,42609.0,0.1094549457611171,0,-1
Afghanistan,33.93911,67.709953,11/12/20,42795.0,0.10993274669311662,0,-1
Afghanistan,33.93911,67.709953,11/13/20,42969.0,0.11037972175853554,0,-1
Afghanistan,33.93911,67.709953,11/14/20,43035.0,0.11054926402472892,0,-1
Afghanistan,33.93911,67.709953,11/15/20,43240.0,0.1110758725788144,0,-1
Afghanistan,33.93911,67.709953,11/16/20,43403.0,0.11149459059986777,0,-1
Afghanistan,33.93911,67.709953,11/17/20,43628.0,0.1120725755982543,0,-1
Afghanistan,33.93911,67.709953,11/18/20,43851.0,0.11264542295221071,0,-1
Afghanistan,33.93911,67.709953,11/19/20,44228.0,0.11361386892728502,0,-1
Albania,41.1533,20.1683,1/22/20,0.0,0.0,0,0
Albania,41.1533,20.1683,1/23/20,0.0,0.0,0,0
Albania,41.1533,20.1683,1/24/20,0.0,0.0,0,0
Albania,41.1533,20.1683,1/25/20,0.0,0.0,0,0
Albania,41.1533,20.1683,1/26/20,0.0,0.0,0,0
Albania,41.1533,20.1683,1/27/20,0.0,0.0,0,0
Albania,41.1533,20.1683,1/28/20,0.0,0.0,0,0
Albania,41.1533,20.1683,1/29/20,0.0,0.0,0,0
Albania,41.1533,20.1683,1/30/20,0.0,0.0,0,0
Albania,41.1533,20.1683,1/31/20,0.0,0.0,0,0
Albania,41.1533,20.1683,2/1/20,0.0,0.0,0,0
Albania,41.1533,20.1683,2/2/20,0.0,0.0,0,0
Albania,41.1533,20.1683,2/3/20,0.0,0.0,0,0
Albania,41.1533,20.1683,2/4/20,0.0,0.0,0,0
Albania,41.1533,20.1683,2/5/20,0.0,0.0,0,0
Albania,41.1533,20.1683,2/6/20,0.0,0.0,0,0
Albania,41.1533,20.1683,2/7/20,0.0,0.0,0,0
Albania,41.1533,20.1683,2/8/20,0.0,0.0,0,0
Albania,41.1533,20.1683,2/9/20,0.0,0.0,0,0
Albania,41.1533,20.1683,2/10/20,0.0,0.0,0,0
Albania,41.1533,20.1683,2/11/20,0.0,0.0,0,0
Albania,41.1533,20.1683,2/12/20,0.0,0.0,0,0
Albania,41.1533,20.1683,2/13/20,0.0,0.0,0,0
Albania,41.1533,20.1683,2/14/20,0.0,0.0,0,0
Albania,41.1533,20.1683,2/15/20,0.0,0.0,0,0
Albania,41.1533,20.1683,2/16/20,0.0,0.0,0,0
Albania,41.1533,20.1683,2/17/20,0.0,0.0,0,0
Albania,41.1533,20.1683,2/18/20,0.0,0.0,0,0
Albania,41.1533,20.1683,2/19/20,0.0,0.0,0,0
Albania,41.1533,20.1683,2/20/20,0.0,0.0,0,0
Albania,41.1533,20.1683,2/21/20,0.0,0.0,0,0
Albania,41.1533,20.1683,2/22/20,0.0,0.0,0,0
Albania,41.1533,20.1683,2/23/20,0.0,0.0,0,0
Albania,41.1533,20.1683,2/24/20,0.0,0.0,0,0
Albania,41.1533,20.1683,2/25/20,0.0,0.0,0,0
Albania,41.1533,20.1683,2/26/20,0.0,0.0,0,0
Albania,41.1533,20.1683,2/27/20,0.0,0.0,0,0
Albania,41.1533,20.1683,2/28/20,0.0,0.0,0,0
Albania,41.1533,20.1683,2/29/20,0.0,0.0,0,0
Albania,41.1533,20.1683,3/1/20,0.0,0.0,0,0
Albania,41.1533,20.1683,3/2/20,0.0,0.0,0,0
Albania,41.1533,20.1683,3/3/20,0.0,0.0,0,0
Albania,41.1533,20.1683,3/4/20,0.0,0.0,0,0
Albania,41.1533,20.1683,3/5/20,0.0,0.0,0,0
Albania,41.1533,20.1683,3/6/20,0.0,0.0,0,0
Albania,41.1533,20.1683,3/7/20,0.0,0.0,0,0
Albania,41.1533,20.1683,3/8/20,0.0,0.0,0,1
Albania,41.1533,20.1683,3/9/20,2.0,6.949760528626584e-05,0,1
Albania,41.1533,20.1683,3/10/20,10.0,0.00034748802643132926,0,1
Albania,41.1533,20.1683,3/11/20,12.0,0.0004169856317175951,0,1
