Country/Region,Lat,Long,Date,Reported Cases,Cases (Per Capita),Lockdown,Contact Tracing
Afghanistan,33.93911,67.709953,3/23/20,0.0,0.0,0,1
Afghanistan,33.93911,67.709953,3/24/20,34.0,8.733995531174121e-05,0,1
Afghanistan,33.93911,67.709953,3/25/20,10.0,2.5688222150512123e-05,0,1
Afghanistan,33.93911,67.709953,3/26/20,10.0,2.5688222150512123e-05,0,1
Afghanistan,33.93911,67.709953,3/27/20,16.0,4.1101155440819394e-05,0,1
Afghanistan,33.93911,67.709953,3/28/20,0.0,0.0,0,1
Afghanistan,33.93911,67.709953,3/29/20,10.0,2.5688222150512123e-05,0,1
Afghanistan,33.93911,67.709953,3/30/20,50.0,0.0001284411107525606,0,1
Afghanistan,33.93911,67.709953,3/31/20,4.0,1.0275288860204849e-05,0,1
Afghanistan,33.93911,67.709953,4/1/20,63.0,0.00016183579954822639,0,1
Afghanistan,33.93911,67.709953,4/2/20,36.0,9.247759974184363e-05,0,1
Afghanistan,33.93911,67.709953,4/3/20,8.0,2.0550577720409697e-05,0,1
Afghanistan,33.93911,67.709953,4/4/20,18.0,4.6238799870921817e-05,0,1
Afghanistan,33.93911,67.709953,4/5/20,50.0,0.0001284411107525606,0,1
Afghanistan,33.93911,67.709953,4/6/20,18.0,4.6238799870921817e-05,0,1
Afghanistan,33.93911,67.709953,4/7/20,56.0,0.00014385404404286789,0,1
Afghanistan,33.93911,67.709953,4/8/20,21.0,5.394526651607546e-05,0,1
Afghanistan,33.93911,67.709953,4/9/20,40.0,0.00010275288860204849,0,1
Afghanistan,33.93911,67.709953,4/10/20,37.0,9.504642195689486e-05,0,1
Afghanistan,33.93911,67.709953,4/11/20,34.0,8.733995531174121e-05,0,1
Afghanistan,33.93911,67.709953,4/12/20,52.0,0.00013357875518266304,0,1
Afghanistan,33.93911,67.709953,4/13/20,58.0,0.00014899168847297032,0,1
Afghanistan,33.93911,67.709953,4/14/20,49.0,0.0001258722885375094,0,1
Afghanistan,33.93911,67.709953,4/15/20,70.0,0.00017981755505358486,0,1
Afghanistan,33.93911,67.709953,4/16/20,56.0,0.00014385404404286789,0,1
Afghanistan,33.93911,67.709953,4/17/20,66.0,0.00016954226619338,0,1
Afghanistan,33.93911,67.709953,4/18/20,27.0,6.935819980638274e-05,0,1
Afghanistan,33.93911,67.709953,4/19/20,63.0,0.00016183579954822639,0,1
Afghanistan,33.93911,67.709953,4/20/20,30.0,7.706466645153637e-05,0,1
Afghanistan,33.93911,67.709953,4/21/20,66.0,0.00016954226619338,0,1
Afghanistan,33.93911,67.709953,4/22/20,84.0,0.00021578106606430183,0,1
Afghanistan,33.93911,67.709953,4/23/20,103.0,0.00026458868815027484,0,1
Afghanistan,33.93911,67.709953,4/24/20,72.0,0.00018495519948368727,0,1
Afghanistan,33.93911,67.709953,4/25/20,112.0,0.00028770808808573577,0,1
Afghanistan,33.93911,67.709953,4/26/20,68.0,0.00017467991062348242,0,1
Afghanistan,33.93911,67.709953,4/27/20,172.0,0.00044183742098880853,0,1
Afghanistan,33.93911,67.709953,4/28/20,125.0,0.0003211027768814015,0,1
Afghanistan,33.93911,67.709953,4/29/20,111.0,0.0002851392658706846,0,1
Afghanistan,33.93911,67.709953,4/30/20,232.0,0.0005959667538918813,0,1
Afghanistan,33.93911,67.709953,5/1/20,164.0,0.00042128684326839884,0,1
Afghanistan,33.93911,67.709953,5/2/20,134.0,0.00034422217681686246,0,1
Afghanistan,33.93911,67.709953,5/3/20,235.0,0.0006036732205370349,0,1
Afghanistan,33.93911,67.709953,5/4/20,190.0,0.0004880762208597303,0,1
Afghanistan,33.93911,67.709953,5/5/20,330.0,0.0008477113309669001,0,1
Afghanistan,33.93911,67.709953,5/6/20,168.0,0.00043156213212860366,0,1
Afghanistan,33.93911,67.709953,5/7/20,171.0,0.0004392685987737573,0,1
Afghanistan,33.93911,67.709953,5/8/20,215.0,0.0005522967762360107,0,1
Afghanistan,33.93911,67.709953,5/9/20,255.0,0.0006550496648380592,0,1
Afghanistan,33.93911,67.709953,5/10/20,369.0,0.0009478953973538973,0,1
Afghanistan,33.93911,67.709953,5/11/20,285.0,0.0007321143312895954,0,1
Afghanistan,33.93911,67.709953,5/12/20,276.0,0.0007089949313541346,0,1
Afghanistan,33.93911,67.709953,5/13/20,263.0,0.0006756002425584688,0,1
Afghanistan,33.93911,67.709953,5/14/20,413.0,0.0010609235748161507,0,1
Afghanistan,33.93911,67.709953,5/15/20,414.0,0.0010634923970312018,0,1
Afghanistan,33.93911,67.709953,5/16/20,349.0,0.0008965189530528731,0,1
Afghanistan,33.93911,67.709953,5/17/20,262.0,0.0006730314203434176,0,1
Afghanistan,33.93911,67.709953,5/18/20,408.0,0.0010480794637408946,0,1
Afghanistan,33.93911,67.709953,5/19/20,581.0,0.0014924857069447542,0,1
Afghanistan,33.93911,67.709953,5/20/20,492.0,0.0012638605298051964,0,1
Afghanistan,33.93911,67.709953,5/21/20,531.0,0.0013640445961921937,0,1
Afghanistan,33.93911,67.709953,5/22/20,540.0,0.0013871639961276546,0,1
Afghanistan,33.93911,67.709953,5/23/20,782.0,0.002008818972170048,0,1
Afghanistan,33.93911,67.709953,5/24/20,584.0,0.001500192173589908,0,1
Afghanistan,33.93911,67.709953,5/25/20,591.0,0.0015181739290952665,0,1
Afghanistan,33.93911,67.709953,5/26/20,658.0,0.0016902850175036976,0,1
Afghanistan,33.93911,67.709953,5/27/20,625.0,0.0016055138844070075,0,1
Afghanistan,33.93911,67.709953,5/28/20,580.0,0.0014899168847297031,0,1
Afghanistan,33.93911,67.709953,5/29/20,623.0,0.0016003762399769052,0,1
Afghanistan,33.93911,67.709953,5/30/20,866.0,0.00222460003823435,0,1
Afghanistan,33.93911,67.709953,5/31/20,680.0,0.0017467991062348244,0,1
Afghanistan,33.93911,67.709953,6/1/20,545.0,0.0014000081072029107,0,1
Afghanistan,33.93911,67.709953,6/2/20,759.0,0.0019497360612238702,0,1
Afghanistan,33.93911,67.709953,6/3/20,758.0,0.001947167239008819,0,1
Afghanistan,33.93911,67.709953,6/4/20,787.0,0.0020216630832453042,0,1
Afghanistan,33.93911,67.709953,6/5/20,915.0,0.0023504723267718593,0,1
Afghanistan,33.93911,67.709953,6/6/20,582.0,0.0014950545291598054,0,1
Afghanistan,33.93911,67.709953,6/7/20,791.0,0.002031938372105509,0,1
Afghanistan,33.93911,67.709953,6/8/20,575.0,0.001477072773654447,0,1
Afghanistan,33.93911,67.709953,6/9/20,542.0,0.001392301640557757,0,1
Afghanistan,33.93911,67.709953,6/10/20,683.0,0.0017545055728799782,0,1
Afghanistan,33.93911,67.709953,6/11/20,748.0,0.0019214790168583067,0,1
Afghanistan,33.93911,67.709953,6/12/20,656.0,0.0016851473730735954,0,1
Afghanistan,33.93911,67.709953,6/13/20,556.0,0.0014282651515684739,0,1
Afghanistan,33.93911,67.709953,6/14/20,664.0,0.0017056979507940049,0,1
Afghanistan,33.93911,67.709953,6/15/20,761.0,0.0019548737056539725,0,1
Afghanistan,33.93911,67.709953,6/16/20,783.0,0.0020113877943850993,0,1
Afghanistan,33.93911,67.709953,6/17/20,564.0,0.0014488157292888836,0,1
Afghanistan,33.93911,67.709953,6/18/20,658.0,0.0016902850175036976,0,1
Afghanistan,33.93911,67.709953,6/19/20,346.0,0.0008888124864077194,0,1
Afghanistan,33.93911,67.709953,6/20/20,546.0,0.0014025769294179619,0,1
Afghanistan,33.93911,67.709953,6/21/20,409.0,0.0010506482859559457,0,1
Afghanistan,33.93911,67.709953,6/22/20,324.0,0.0008322983976765928,0,1
Afghanistan,33.93911,67.709953,6/23/20,324.0,0.0008322983976765928,0,1
Afghanistan,33.93911,67.709953,6/24/20,159.0,0.0004084427321931428,0,1
Afghanistan,33.93911,67.709953,6/25/20,535.0,0.0013743198850523985,0,1
Afghanistan,33.93911,67.709953,6/26/20,276.0,0.0007089949313541346,0,1
Afghanistan,33.93911,67.709953,6/27/20,165.0,0.00042385566548345003,0,1
Afghanistan,33.93911,67.709953,6/28/20,351.0,0.0009016565974829755,0,1
Afghanistan,33.93911,67.709953,6/29/20,271.0,0.0006961508202788785,0,1
Afghanistan,33.93911,67.709953,6/30/20,279.0,0.0007167013979992882,0,1
Afghanistan,33.93911,67.709953,7/1/20,319.0,0.0008194542866013367,0,1
Afghanistan,33.93911,67.709953,7/2/20,186.0,0.0004778009319995255,0,1
Afghanistan,33.93911,67.709953,7/3/20,302.0,0.0007757843089454662,0,1
Afghanistan,33.93911,67.709953,7/4/20,348.0,0.0008939501308378218,0,1
Afghanistan,33.93911,67.709953,7/5/20,279.0,0.0007167013979992882,0,1
Afghanistan,33.93911,67.709953,7/6/20,239.0,0.0006139485093972398,0,1
Afghanistan,33.93911,67.709953,7/7/20,194.0,0.0004983515097199352,0,1
Afghanistan,33.93911,67.709953,7/8/20,210.0,0.0005394526651607547,0,1
Afghanistan,33.93911,67.709953,7/9/20,314.0,0.0008066101755260807,0,1
Afghanistan,33.93911,67.709953,7/10/20,286.0,0.0007346831535046467,0,1
Afghanistan,33.93911,67.709953,7/11/20,172.0,0.00044183742098880853,0,1
Afghanistan,33.93911,67.709953,7/12/20,85.0,0.00021834988827935305,0,1
Afghanistan,33.93911,67.709953,7/13/20,4.0,1.0275288860204849e-05,0,1
Afghanistan,33.93911,67.709953,7/14/20,285.0,0.0007321143312895954,0,1
Afghanistan,33.93911,67.709953,7/15/20,254.0,0.0006524808426230079,0,1
Afghanistan,33.93911,67.709953,7/16/20,76.0,0.00019523048834389214,0,1
Afghanistan,33.93911,67.709953,7/17/20,159.0,0.0004084427321931428,0,1
Afghanistan,33.93911,67.709953,7/18/20,72.0,0.00018495519948368727,0,1
Afghanistan,33.93911,67.709953,7/19/20,174.0,0.0004469750654189109,0,1
Afghanistan,33.93911,67.709953,7/20/20,51.0,0.00013100993296761182,0,1
Afghanistan,33.93911,67.709953,7/21/20,89.0,0.0002286251771395579,0,1
Afghanistan,33.93911,67.709953,7/22/20,112.0,0.00028770808808573577,0,1
Afghanistan,33.93911,67.709953,7/23/20,201.0,0.0005163332652252937,0,1
Afghanistan,33.93911,67.709953,7/24/20,53.0,0.00013614757739771426,0,1
Afghanistan,33.93911,67.709953,7/25/20,55.0,0.0001412852218278167,0,1
Afghanistan,33.93911,67.709953,7/26/20,121.0,0.0003108274880211967,0,1
Afghanistan,33.93911,67.709953,7/27/20,106.0,0.0002722951547954285,0,1
Afghanistan,33.93911,67.709953,7/28/20,105.0,0.0002697263325803773,0,1
Afghanistan,33.93911,67.709953,7/29/20,103.0,0.00026458868815027484,0,1
Afghanistan,33.93911,67.709953,7/30/20,71.0,0.00018238637726863608,0,1
Afghanistan,33.93911,67.709953,7/31/20,133.0,0.0003416533546018112,0,1
Afghanistan,33.93911,67.709953,8/1/20,35.0,8.990877752679243e-05,0,1
Afghanistan,33.93911,67.709953,8/2/20,0.0,0.0,0,1
Afghanistan,33.93911,67.709953,8/3/20,37.0,9.504642195689486e-05,0,1
Afghanistan,33.93911,67.709953,8/4/20,35.0,8.990877752679243e-05,0,1
Afghanistan,33.93911,67.709953,8/5/20,47.0,0.00012073464410740698,0,1
Afghanistan,33.93911,67.709953,8/6/20,67.0,0.00017211108840843123,0,1
Afghanistan,33.93911,67.709953,8/7/20,119.0,0.00030568984359109427,0,1
Afghanistan,33.93911,67.709953,8/8/20,39.0,0.00010018406638699729,0,1
Afghanistan,33.93911,67.709953,8/9/20,0.0,0.0,0,1
Afghanistan,33.93911,67.709953,8/10/20,108.0,0.00027743279922553095,0,1
Afghanistan,33.93911,67.709953,8/11/20,107.0,0.0002748639770104797,0,1
Afghanistan,33.93911,67.709953,8/12/20,76.0,0.00019523048834389214,0,1
Afghanistan,33.93911,67.709953,8/13/20,79.0,0.00020293695498904577,0,1
Afghanistan,33.93911,67.709953,8/14/20,7.0,1.7981755505358486e-05,0,1
Afghanistan,33.93911,67.709953,8/15/20,120.0,0.00030825866580614546,0,1
Afghanistan,33.93911,67.709953,8/16/20,45.0,0.00011559699967730455,0,1
Afghanistan,33.93911,67.709953,8/17/20,3.0,7.706466645153637e-06,0,1
Afghanistan,33.93911,67.709953,8/18/20,0.0,0.0,0,2
Afghanistan,33.93911,67.709953,8/19/20,0.0,0.0,0,2
Afghanistan,33.93911,67.709953,8/20/20,257.0,0.0006601873092681615,0,2
Afghanistan,33.93911,67.709953,8/21/20,38.0,9.761524417194607e-05,0,2
Afghanistan,33.93911,67.709953,8/22/20,59.0,0.00015156051068802154,0,2
Afghanistan,33.93911,67.709953,8/23/20,46.0,0.00011816582189235576,0,2
Afghanistan,33.93911,67.709953,8/24/20,55.0,0.0001412852218278167,0,2
Afghanistan,33.93911,67.709953,8/25/20,16.0,4.1101155440819394e-05,0,2
Afghanistan,33.93911,67.709953,8/26/20,43.0,0.00011045935524720213,0,2
Afghanistan,33.93911,67.709953,8/27/20,16.0,4.1101155440819394e-05,0,2
Afghanistan,33.93911,67.709953,8/28/20,11.0,2.8257044365563334e-05,0,2
Afghanistan,33.93911,67.709953,8/29/20,3.0,7.706466645153637e-06,0,2
Afghanistan,33.93911,67.709953,8/30/20,19.0,4.8807622085973035e-05,0,2
Afghanistan,33.93911,67.709953,8/31/20,3.0,7.706466645153637e-06,0,2
Afghanistan,33.93911,67.709953,9/1/20,31.0,7.963348866658758e-05,0,2
Afghanistan,33.93911,67.709953,9/2/20,47.0,0.00012073464410740698,0,2
Afghanistan,33.93911,67.709953,9/3/20,45.0,0.00011559699967730455,0,2
Afghanistan,33.93911,67.709953,9/4/20,16.0,4.1101155440819394e-05,0,2
Afghanistan,33.93911,67.709953,9/5/20,20.0,5.1376444301024246e-05,0,1
Afghanistan,33.93911,67.709953,9/6/20,74.0,0.00019009284391378973,0,1
Afghanistan,33.93911,67.709953,9/7/20,96.0,0.0002466069326449164,0,1
Afghanistan,33.93911,67.709953,9/8/20,26.0,6.678937759133152e-05,0,1
Afghanistan,33.93911,67.709953,9/9/20,24.0,6.16517331612291e-05,0,1
Afghanistan,33.93911,67.709953,9/10/20,28.0,7.192702202143394e-05,0,1
Afghanistan,33.93911,67.709953,9/11/20,34.0,8.733995531174121e-05,0,1
Afghanistan,33.93911,67.709953,9/12/20,35.0,8.990877752679243e-05,0,1
Afghanistan,33.93911,67.709953,9/13/20,75.0,0.00019266166612884092,0,1
Afghanistan,33.93911,67.709953,9/14/20,56.0,0.00014385404404286789,0,1
Afghanistan,33.93911,67.709953,9/15/20,43.0,0.00011045935524720213,0,1
Afghanistan,33.93911,67.709953,9/16/20,40.0,0.00010275288860204849,0,1
Afghanistan,33.93911,67.709953,9/17/20,17.0,4.3669977655870605e-05,0,1
Afghanistan,33.93911,67.709953,9/18/20,11.0,2.8257044365563334e-05,0,1
Afghanistan,33.93911,67.709953,9/19/20,36.0,9.247759974184363e-05,0,1
Afghanistan,33.93911,67.709953,9/20/20,125.0,0.0003211027768814015,0,1
Afghanistan,33.93911,67.709953,9/21/20,30.0,7.706466645153637e-05,0,1
Afghanistan,33.93911,67.709953,9/22/20,22.0,5.651408873112667e-05,0,-1
Afghanistan,33.93911,67.709953,9/23/20,49.0,0.0001258722885375094,0,-1
Afghanistan,33.93911,67.709953,9/24/20,25.0,6.42205553762803e-05,0,-1
Afghanistan,33.93911,67.709953,9/25/20,16.0,4.1101155440819394e-05,0,-1
Afghanistan,33.93911,67.709953,9/26/20,6.0,1.5412933290307274e-05,0,-1
Afghanistan,33.93911,67.709953,9/27/20,35.0,8.990877752679243e-05,0,-1
Afghanistan,33.93911,67.709953,9/28/20,6.0,1.5412933290307274e-05,0,-1
Afghanistan,33.93911,67.709953,9/29/20,21.0,5.394526651607546e-05,0,-1
Afghanistan,33.93911,67.709953,9/30/20,14.0,3.596351101071697e-05,0,-1
Afghanistan,33.93911,67.709953,10/1/20,17.0,4.3669977655870605e-05,0,-1
Afghanistan,33.93911,67.709953,10/2/20,5.0,1.2844111075256061e-05,0,-1
Afghanistan,33.93911,67.709953,10/3/20,7.0,1.7981755505358486e-05,0,-1
Afghanistan,33.93911,67.709953,10/4/20,44.0,0.00011302817746225334,0,-1
Afghanistan,33.93911,67.709953,10/5/20,81.0,0.0002080745994191482,0,-1
Afghanistan,33.93911,67.709953,10/6/20,64.0,0.00016440462176327758,0,-1
Afghanistan,33.93911,67.709953,10/7/20,62.0,0.00015926697733317517,0,-1
Afghanistan,33.93911,67.709953,10/8/20,68.0,0.00017467991062348242,0,-1
Afghanistan,33.93911,67.709953,10/9/20,77.0,0.00019779931055894336,0,-1
Afghanistan,33.93911,67.709953,10/10/20,10.0,2.5688222150512123e-05,0,-1
Afghanistan,33.93911,67.709953,10/11/20,96.0,0.0002466069326449164,0,-1
Afghanistan,33.93911,67.709953,10/12/20,71.0,0.00018238637726863608,0,-1
Afghanistan,33.93911,67.709953,10/13/20,58.0,0.00014899168847297032,0,-1
Afghanistan,33.93911,67.709953,10/14/20,66.0,0.00016954226619338,0,-1
Afghanistan,33.93911,67.709953,10/15/20,32.0,8.220231088163879e-05,0,-1
Afghanistan,33.93911,67.709953,10/16/20,47.0,0.00012073464410740698,0,-1
Afghanistan,33.93911,67.709953,10/17/20,68.0,0.00017467991062348242,0,-1
Afghanistan,33.93911,67.709953,10/18/20,59.0,0.00015156051068802154,0,-1
Afghanistan,33.93911,67.709953,10/19/20,87.0,0.00022348753270945546,0,-1
Afghanistan,33.93911,67.709953,10/20/20,70.0,0.00017981755505358486,0,-1
Afghanistan,33.93911,67.709953,10/21/20,153.0,0.0003930297989028355,0,-1
Afghanistan,33.93911,67.709953,10/22/20,116.0,0.00029798337694594064,0,-1
Afghanistan,33.93911,67.709953,10/23/20,61.0,0.00015669815511812395,0,-1
Afghanistan,33.93911,67.709953,10/24/20,81.0,0.0002080745994191482,0,-1
Afghanistan,33.93911,67.709953,10/25/20,65.0,0.0001669734439783288,0,-1
Afghanistan,33.93911,67.709953,10/26/20,104.0,0.0002671575103653261,0,-1
Afghanistan,33.93911,67.709953,10/27/20,95.0,0.00024403811042986515,0,-1
Afghanistan,33.93911,67.709953,10/28/20,113.0,0.000290276910300787,0,-1
Afghanistan,33.93911,67.709953,10/29/20,123.0,0.0003159651324512991,0,-1
Afghanistan,33.93911,67.709953,10/30/20,66.0,0.00016954226619338,0,-1
Afghanistan,33.93911,67.709953,10/31/20,91.0,0.0002337628215696603,0,-1
Afghanistan,33.93911,67.709953,11/1/20,76.0,0.00019523048834389214,0,-1
Afghanistan,33.93911,67.709953,11/2/20,132.0,0.00033908453238676,0,-1
Afghanistan,33.93911,67.709953,11/3/20,95.0,0.00024403811042986515,0,-1
Afghanistan,33.93911,67.709953,11/4/20,86.0,0.00022091871049440426,0,-1
Afghanistan,33.93911,67.709953,11/5/20,121.0,0.0003108274880211967,0,-1
Afghanistan,33.93911,67.709953,11/6/20,40.0,0.00010275288860204849,0,-1
Afghanistan,33.93911,67.709953,11/7/20,58.0,0.00014899168847297032,0,-1
Afghanistan,33.93911,67.709953,11/8/20,59.0,0.00015156051068802154,0,-1
Afghanistan,33.93911,67.709953,11/9/20,205.0,0.0005266085540854984,0,-1
Afghanistan,33.93911,67.709953,11/10/20,166.0,0.0004264244876985012,0,-1
Afghanistan,33.93911,67.709953,11/11/20,146.0,0.000375048043397477,0,-1
Afghanistan,33.93911,67.709953,11/12/20,186.0,0.0004778009319995255,0,-1
Afghanistan,33.93911,67.709953,11/13/20,174.0,0.0004469750654189109,0,-1
Afghanistan,33.93911,67.709953,11/14/20,66.0,0.00016954226619338,0,-1
Afghanistan,33.93911,67.709953,11/15/20,205.0,0.0005266085540854984,0,-1
Afghanistan,33.93911,67.709953,11/16/20,163.0,0.0004187180210533476,0,-1
Afghanistan,33.93911,67.709953,11/17/20,225.0,0.0005779849983865228,0,-1
Afghanistan,33.93911,67.709953,11/18/20,223.0,0.0005728473539564204,0,-1
Afghanistan,33.93911,67.709953,11/19/20,377.0,0.000968445975074307,0,-1
Albania,41.1533,20.1683,1/22/20,0.0,0.0,0,0
Albania,41.1533,20.1683,1/23/20,0.0,0.0,0,0
Albania,41.1533,20.1683,1/24/20,0.0,0.0,0,0
Albania,41.1533,20.1683,1/25/20,0.0,0.0,0,0
Albania,41.1533,20.1683,1/26/20,0.0,0.0,0,0
Albania,41.1533,20.1683,1/27/20,0.0,0.0,0,0
Albania,41.1533,20.1683,1/28/20,0.0,0.0,0,0
Albania,41.1533,20.1683,1/29/20,0.0,0.0,0,0
Albania,41.1533,20.1683,1/30/20,0.0,0.0,0,0
Albania,41.1533,20.1683,1/31/20,0.0,0.0,0,0
Albania,41.1533,20.1683,2/1/20,0.0,0.0,0,0
Albania,41.1533,20.1683,2/2/20,0.0,0.0,0,0
Albania,41.1533,20.1683,2/3/20,0.0,0.0,0,0
Albania,41.1533,20.1683,2/4/20,0.0,0.0,0,0
Albania,41.1533,20.1683,2/5/20,0.0,0.0,0,0
Albania,41.1533,20.1683,2/6/20,0.0,0.0,0,0
Albania,41.1533,20.1683,2/7/20,0.0,0.0,0,0
Albania,41.1533,20.1683,2/8/20,0.0,0.0,0,0
Albania,41.1533,20.1683,2/9/20,0.0,0.0,0,0
Albania,41.1533,20.1683,2/10/20,0.0,0.0,0,0
Albania,41.1533,20.1683,2/11/20,0.0,0.0,0,0
Albania,41.1533,20.1683,2/12/20,0.0,0.0,0,0
Albania,41.1533,20.1683,2/13/20,0.0,0.0,0,0
Albania,41.1533,20.1683,2/14/20,0.0,0.0,0,0
Albania,41.1533,20.1683,2/15/20,0.0,0.0,0,0
Albania,41.1533,20.1683,2/16/20,0.0,0.0,0,0
Albania,41.1533,20.1683,2/17/20,0.0,0.0,0,0
Albania,41.1533,20.1683,2/18/20,0.0,0.0,0,0
Albania,41.1533,20.1683,2/19/20,0.0,0.0,0,0
Albania,41.1533,20.1683,2/20/20,0.0,0.0,0,0
Albania,41.1533,20.1683,2/21/20,0.0,0.0,0,0
Albania,41.1533,20.1683,2/22/20,0.0,0.0,0,0
Albania,41.1533,20.1683,2/23/20,0.0,0.0,0,0
Albania,41.1533,20.1683,2/24/20,0.0,0.0,0,0
Albania,41.1533,20.1683,2/25/20,0.0,0.0,0,0
Albania,41.1533,20.1683,2/26/20,0.0,0.0,0,0
Albania,41.1533,20.1683,2/27/20,0.0,0.0,0,0
Albania,41.1533,20.1683,2/28/20,0.0,0.0,0,0
Albania,41.1533,20.1683,2/29/20,0.0,0.0,0,0
Albania,41.1533,20.1683,3/1/20,0.0,0.0,0,0
Albania,41.1533,20.1683,3/2/20,0.0,0.0,0,0
Albania,41.1533,20.1683,3/3/20,0.0,0.0,0,0
Albania,41.1533,20.1683,3/4/20,0.0,0.0,0,0
Albania,41.1533,20.1683,3/5/20,0.0,0.0,0,0
Albania,41.1533,20.1683,3/6/20,0.0,0.0,0,0
Albania,41.1533,20.1683,3/7/20,0.0,0.0,0,0
Albania,41.1533,20.1683,3/8/20,0.0,0.0,0,1
Albania,41.1533,20.1683,3/9/20,2.0,6.949760528626584e-05,0,1
Albania,41.1533,20.1683,3/10/20,8.0,0.00027799042114506336,0,1
Albania,41.1533,20.1683,3/11/20,2.0,6.949760528626584e-05,0,1
Albania,41.1533,20.1683,3/12/20,11.0,0.0003822368290744622,0,1
Albania,41.1533,20.1683,3/13/20,10.0,0.00034748802643132926,1,1
Albania,41.1533,20.1683,3/14/20,5.0,0.00017374401321566463,1,1
